id;weight;ingredient_id;recipe_id
4736;550;30;658
4737;45;8;658
4738;50;29;658
4739;20;138;659
4740;10;170;659
4741;5;151;659
4742;70;7;659
4743;300;251;660
4744;6000;71;660
4745;10;196;660
4746;10;158;660
4747;1;51;660
4748;300;3;660
4749;300;4;660
4750;200;50;660
4751;1;48;660
4752;1000;15;661
4753;600;2;661
4754;200;74;661
4755;200;5;661
4756;100;47;661
4757;200;4;661
4758;200;72;661
4759;51;8;661
4760;200;31;661
4761;200;1;661
4762;1;51;661
4763;1;21;661
4764;1;48;661
4765;100;4;662
4766;200;33;662
4767;200;38;662
4768;250;1;662
4769;120;26;662
4770;10;26;662
4771;10;40;662
4772;17;8;662
4773;1;48;663
4774;1;21;663
4775;230;21;663
4776;230;139;663
4777;250;117;663
4778;100;4;663
4779;51;8;663
4780;350;64;663
4781;350;82;663
4782;50;74;663
4783;800;10;663
4784;800;10;663
4785;100;130;663
4786;1000;7;663
4787;50;50;664
4788;20;6;664
4789;150;252;664
4790;220;47;664
4791;25;129;664
4792;1;21;664
4793;1;51;664
4794;1;48;664
4795;1;21;664
4796;300;21;664
4797;300;92;664
4798;30;4;664
4799;70;3;664
4800;300;53;664
4801;17;8;664
4802;2;11;664
4803;700;114;664
4804;500;12;665
4805;50;26;665
4806;50;8;665
4807;100;30;665
4808;5;21;665
4809;5;48;665
4810;5;115;665
4811;5;83;665
4812;50;4;665
4813;50;21;665
4814;1500;10;666
4815;110;7;666
4816;50;151;666
4817;30;52;666
4818;1;48;666
4819;1;209;666
4820;60;253;666
4821;100;111;666
4822;50;81;666
4823;450;93;667
4824;2;11;667
4825;5;68;667
4826;10;170;667
4827;30;88;667
4828;30;40;667
4829;500;2;668
4830;250;10;668
4831;40;4;668
4832;100;30;668
4833;50;8;668
4834;20;11;668
4835;1;27;668
4836;5;48;668
4837;1;21;668
4838;700;64;669
4839;150;4;669
4840;200;9;669
4841;80;29;669
4842;30;6;669
4843;30;8;669
4844;10;48;669
4845;300;95;669
4846;3;106;669
4847;3;21;669
4848;300;76;670
4849;120;72;670
4850;100;26;670
4851;40;31;670
4852;3;83;670
4853;4;48;670
4854;10;102;671
4855;20;208;671
4856;60;8;671
4857;5;81;671
4858;150;29;671
4859;3;155;671
4860;60;7;671
4861;30;8;671
4862;120;26;671
4863;200;12;672
4864;20;31;672
4865;4;48;672
4866;3;21;672
4867;10;30;672
4868;35;26;672
4869;600;178;673
4870;400;2;673
4871;5;48;673
4872;50;8;673
4873;165;26;674
4874;500;153;674
4875;135;154;674
4876;60;31;674
4877;100;31;675
4878;240;92;675
4879;100;4;675
4880;100;3;675
4881;1200;7;675
4882;40;8;675
4883;100;233;675
4884;180;92;675
4885;120;138;676
4886;120;7;676
4887;3;48;676
4888;10;29;676
4889;30;8;676
4890;10;11;676
4891;200;13;677
4892;150;9;677
4893;700;7;677
4894;5;48;677
4895;30;8;677
4896;400;114;678
4897;500;10;678
4898;100;4;678
4899;30;8;678
4900;100;26;678
4901;150;30;678
4902;50;31;678
4903;50;38;678
4904;5;48;678
4905;3;21;678
4906;250;26;679
4907;120;31;679
4908;100;8;679
4909;5;48;679
4910;200;92;680
4911;50;29;680
4912;400;31;680
4913;600;7;680
4914;200;7;681
4915;100;254;681
4916;200;3;681
4917;40;102;681
4918;3;48;681
4919;30;8;681
4920;100;50;682
4921;100;50;682
4922;100;21;682
4923;100;3;682
4924;300;2;682
4925;1000;12;682
4926;30;255;682
4927;30;21;683
4928;30;11;683
4929;400;114;683
4930;400;114;683
4931;60;26;683
4932;6;144;683
4933;1;6;683
4934;100;5;683
4935;5;8;684
4936;350;7;684
4937;1000;46;684
4938;500;2;684
4939;5;48;684
4940;30;65;684
4941;165;3;684
4942;1700;10;684
4943;150;4;684
4944;400;93;685
4945;400;53;685
4946;40;40;685
4947;250;47;685
4948;120;80;685
4949;15;8;685
4950;40;14;685
4951;7;48;685
4952;4;21;685
4953;540;29;686
4954;250;7;686
4955;60;8;686
4956;7;48;686
4957;400;10;686
4958;100;10;686
4959;70;4;686
4960;70;3;686
4961;4;21;686
4962;1000;164;687
4963;500;2;687
4964;200;21;687
4965;150;4;687
4966;400;5;687
4967;20;11;687
4968;30;21;687
4969;15;21;687
4970;15;6;687
4971;15;14;687
4972;3;158;687
4973;3;144;687
4974;80;8;687
4975;5;48;687
4976;80.8;27;688
4977;5.1;40;688
4978;3;48;688
4979;5.1;115;688
4980;20.2;11;688
4981;15.2;11;688
4982;50.5;7;688
4983;5.1;21;688
4984;3;59;688
4985;1000;164;689
4986;90;4;689
4987;50;8;689
4988;4;115;689
4989;2;24;689
4990;3;86;689
4991;20;86;689
4992;7;48;689
4993;1000;82;690
4994;500;5;690
4995;200;4;690
4996;50;65;690
4997;60;8;690
4998;5;86;690
4999;5;221;690
5000;3;21;690
5001;20;21;690
5002;10;48;690
5003;600;15;691
5004;500;27;691
5005;200;4;691
5006;15;11;691
5007;30;8;691
5008;30;81;691
5009;20;81;691
5010;4;86;691
5011;3;24;691
5012;2;21;691
5013;4;54;691
5014;1000;47;691
5015;2;11;692
5016;7;88;692
5017;5;94;692
5018;600;198;692
5019;1;21;692
5020;1;48;692
5021;1;58;692
5022;1;21;693
5023;1;58;693
5024;30;4;693
5025;4;11;693
5026;400;114;693
5027;1;8;694
5028;1;48;694
5029;1;21;694
5030;50;4;694
5031;10;80;694
5032;50;72;694
5033;400;0;694
5034;735;76;694
5035;500;18;695
5036;200;30;695
5037;70;4;695
5038;15;34;695
5039;15;29;695
5040;5;11;695
5041;5;68;695
5042;45;8;695
5043;15;8;695
5044;7;48;695
5045;15;8;696
5046;23;88;696
5047;90;25;696
5048;1040;1;696
5049;20;8;697
5050;1000;7;697
5051;100;3;697
5052;200;4;697
5053;500;114;697
5054;200;50;697
5055;230;9;698
5056;100;111;698
5057;45;26;698
5058;40;27;698
5059;40;151;698
5060;3;48;698
5061;20;20;698
5062;30;8;698
5063;70;3;698
5064;60;91;699
5065;35;218;699
5066;100;7;699
5067;200;122;700
5068;50;122;700
5069;20;89;700
5070;20;11;700
5071;50;4;700
5072;90;26;700
5073;80;29;700
5074;5;155;700
5075;30;8;700
5076;4;48;700
5077;500;18;701
5078;50;6;701
5079;12;11;701
5080;45;8;701
5081;2;21;701
5082;2;48;701
5083;1000;2;702
5084;40;26;702
5085;250;29;702
5086;100;31;702
5087;50;8;702
5088;3;141;702
5089;10;48;702
5090;90;91;703
5091;100;10;703
5092;2;8;703
5093;20;7;703
5094;10;14;703
5095;180;28;704
5096;250;0;704
5097;70;4;704
5098;40;8;704
5099;150;80;704
5100;70;31;704
5101;2;21;704
5102;3;48;704
5103;30;8;705
5104;30;29;705
5105;60;26;705
5106;140;3;705
5107;20;20;705
5108;140;4;705
5109;720;35;705
5110;5;144;706
5111;2;196;706
5112;5;196;706
5113;10;157;706
5114;280;96;706
5115;450;135;706
5116;200;123;706
5117;200;51;706
5118;1400;88;706
5119;12;11;706
5120;225;0;706
5121;2;21;706
5122;300;29;707
5123;190;26;707
5124;45;8;707
5125;200;96;707
5126;100;31;707
5127;2;27;707
5128;2;21;707
5129;4;48;707
5130;500;37;708
5131;500;114;708
5132;100;65;708
5133;300;5;708
5134;90;4;708
5135;200;31;708
5136;15;117;708
5137;45;8;708
5138;2;21;708
5139;3;144;708
5140;5;48;708
5141;180;13;709
5142;60;8;709
5143;200;53;709
5144;1000;7;709
5145;2;24;709
5146;15;68;709
5147;7;48;709
5148;350;244;710
5149;120;244;710
5150;120;5;710
5151;30;8;710
5152;2;14;710
5153;7;40;710
5154;2;48;710
5155;50;65;711
5156;500;7;711
5157;100;80;711
5158;200;4;711
5159;200;3;711
5160;500;114;711
5161;500;20;711
5162;15;8;711
5163;50;177;712
5164;70;256;712
5165;10;29;712
5166;30;138;712
5167;30;7;712
5168;10;99;712
5169;20;29;713
5170;80;14;713
5171;80;6;713
5172;80;26;713
5173;100;4;713
5174;80;3;713
5175;100;13;713
5176;200;1;713
5177;500;12;713
5178;30;8;713
5179;100;80;714
5180;300;2;714
5181;30;8;714
5182;30;48;714
5183;3000;74;714
5184;100;4;714
5185;50;5;715
5186;35;26;715
5187;30;31;715
5188;60;31;715
5189;200;31;716
5190;70;89;716
5191;70;96;716
5192;70;4;716
5193;70;4;716
5194;400;153;716
5195;200;31;716
5196;200;80;716
5197;30;8;716
5198;2;21;716
5199;5;48;716
5200;180;26;717
5201;70;8;717
5202;50;31;717
5203;20;14;717
5204;100;29;718
5205;5;21;718
5206;20;48;718
5207;50;26;718
5208;130;4;718
5209;100;30;718
5210;100;28;718
5211;100;257;718
5212;650;114;718
5213;10;14;719
5214;1;51;719
5215;5;21;719
5216;50;8;719
5217;20;48;719
5218;50;65;719
5219;150;4;719
5220;100;80;719
5221;500;82;719
5222;300;1;720
5223;140;26;720
5224;100;29;720
5225;80;31;720
5226;30;6;720
5227;25;8;720
5228;50;38;720
5229;5;48;720
5230;5;217;720
5231;800;2;721
5232;90;26;721
5233;25;29;721
5234;60;8;721
5235;50;8;721
5236;90;4;721
5237;300;0;721
5238;5;48;721
5239;200;258;722
5240;100;80;722
5241;20;8;722
5242;70;4;722
5243;30;31;722
5244;3;48;722
5245;15;6;722
5246;500;53;723
5247;50;109;723
5248;200;80;723
5249;25;11;723
5250;20;14;723
5251;40;8;723
5252;4;48;723
5253;2;21;723
5254;100;80;724
5255;60;26;724
5256;100;4;724
5257;500;82;724
5258;500;82;724
5259;500;259;725
5260;800;5;725
5261;75;4;725
5262;150;3;725
5263;45;8;725
5264;5;51;725
5265;2;21;725
5266;7;48;725
5267;250;15;726
5268;200;164;726
5269;180;5;726
5270;50;29;726
5271;50;38;726
5272;45;26;726
5273;30;30;726
5274;100;31;726
5275;60;8;726
5276;2;21;726
5277;5;48;726
5278;250;15;727
5279;15;11;727
5280;120;13;727
5281;250;7;727
5282;2;21;727
5283;5;48;727
5284;500;10;728
5285;300;2;728
5286;200;30;728
5287;100;80;728
5288;25;8;728
5289;100;31;728
5290;15;11;728
5291;50;38;728
5292;7;48;728
5293;2;21;728
5294;350;4;729
5295;50;29;729
5296;45;26;729
5297;2;34;729
5298;2;21;729
5299;45;8;729
5300;3;48;729
5301;4;8;730
5302;125;30;730
5303;100;7;730
5304;145;29;730
5305;250;25;730
5306;120;25;730
5307;5;52;730
5308;60;26;730
5309;300;13;731
5310;600;47;731
5311;300;46;731
5312;150;118;731
5313;65;4;731
5314;60;50;731
5315;120;21;731
5316;20;11;731
5317;160;5;731
5318;3;83;731
5319;1;21;731
5320;2;21;731
5321;2;158;731
5322;2;21;731
5323;7;48;731
5324;300;9;732
5325;70;4;732
5326;45;8;732
5327;4;48;732
5328;3;52;732
5329;5;81;732
5330;2;21;732
5331;75;4;733
5332;500;114;733
5333;500;114;733
5334;75;28;733
5335;45;3;733
5336;45;26;733
5337;80;260;733
5338;20;94;733
5339;15;11;733
5340;15;8;733
5341;2;21;733
5342;7;48;733
5343;250;76;734
5344;300;76;734
5345;80;4;734
5346;80;87;734
5347;30;40;734
5348;30;8;734
5349;12;94;734
5350;2;21;734
5351;3;48;734
5352;125;13;735
5353;125;13;735
5354;185;33;735
5355;60;145;735
5356;160;194;735
5357;10;261;735
5358;15;31;735
5359;30;8;735
5360;5;81;735
5361;100;114;736
5362;150;114;736
5363;50;20;736
5364;210;26;736
5365;50;4;736
5366;10;11;736
5367;2;83;736
5368;2;21;736
5369;5;48;736
5370;90;5;736
5371;30;6;736
5372;30;8;736
5373;100;38;736
5374;350;114;737
5375;350;114;737
5376;200;0;737
5377;45;26;737
5378;75;4;737
5379;75;3;737
5380;50;80;737
5381;15;8;737
5382;50;38;737
5383;40;94;737
5384;3;21;737
5385;4;48;737
5386;30;8;738
5387;25;170;738
5388;7;83;738
5389;25;170;738
5390;250;170;738
5391;125;186;739
5392;150;3;739
5399;10;21;770
5400;10;14;770
5401;10;14;770
5402;10;11;770
5403;3;48;770
5404;320;28;770
5405;200;153;770
5406;200;80;770
5407;50;26;771
5408;3;48;771
5409;5;52;771
5410;40;166;771
5411;80;174;771
5412;100;2;772
5413;50;10;772
5414;50;4;772
5415;5;8;772
5416;10;14;772
5417;2;48;772
5418;1;21;772
5419;100;10;772
5428;180;23;774
5429;200;19;774
5430;20;14;774
5431;20;6;774
5432;30;4;774
5433;50;80;774
5439;100;42;776
5440;300;9;776
5441;300;111;776
5442;20;8;776
5443;40;81;776
5444;5;48;776
5445;2;21;776
5450;300;164;778
5451;300;21;778
5452;300;4;778
5453;300;22;778
5454;300;5;778
5455;50;14;778
5456;5;48;778
5457;300;10;778
5458;60;8;778
5459;500;0;779
5460;100;18;779
5461;30;80;779
5462;20;31;779
5463;30;14;779
5464;200;12;780
5465;80;236;780
5466;100;4;780
5467;20;4;780
5468;200;5;780
5469;100;21;780
5470;30;262;780
5471;5;8;780
5472;200;92;780
5473;200;197;781
5474;200;263;781
5475;5;8;781
5476;200;18;781
5477;300;10;782
5478;200;5;782
5479;200;21;782
5480;20;6;782
5481;10;8;782
5488;300;12;784
5489;300;2;784
5490;200;3;784
5491;200;19;784
5492;150;26;784
5493;100;23;784
5494;50;172;784
5495;50;99;784
5496;1000;164;785
5497;100;90;785
5498;10;8;785
5499;100;4;785
5500;20;6;786
5501;300;10;786
5502;200;5;786
5503;30;8;786
5504;75;19;786
5505;150;21;787
5506;30;4;787
5507;50;19;787
5508;10;40;787
5509;10;6;787
5510;15;27;787
5511;5;8;787
5512;10;253;788
5513;70;3;788
5514;50;9;788
5515;100;10;788
5516;5;48;788
5517;70;80;789
5518;100;19;789
5519;100;5;789
5520;100;29;790
5521;90;26;790
5522;500;1;790
5523;150;80;790
5524;50;8;790
5525;50;31;790
5526;4;11;790
5527;500;164;791
5528;100;3;791
5529;100;4;791
5530;120;40;791
5531;30;8;791
5532;50;14;791
5533;25;31;792
5534;50;18;792
5535;150;26;792
5536;10;102;793
5537;10;27;793
5538;5;8;793
5539;20;40;793
5540;15;6;793
5541;50;4;793
5542;80;19;793
5543;200;5;793
5544;80;29;794
5545;25;40;794
5546;80;8;794
5547;120;26;794
5548;300;18;794
5549;200;55;794
5550;5;21;794
5551;10;48;794
5552;50;8;795
5553;200;27;795
5554;100;40;795
5555;50;13;795
5556;80;170;795
5557;500;9;795
5558;150;4;795
5559;20;172;796
5560;3;48;796
5561;400;10;796
5562;100;31;796
5563;100;38;796
5564;500;12;796
5565;5;8;797
5566;40;21;797
5567;40;87;797
5568;30;111;797
5569;10;253;797
5570;150;5;798
5571;90;31;798
5572;20;8;798
5573;10;14;798
5574;5;52;798
5575;5;48;798
5576;3;21;798
5577;60;8;799
5578;15;21;799
5579;15;115;799
5580;15;115;799
5581;30;94;799
5582;15;94;799
5583;15;144;799
5584;15;83;799
5585;500;12;799
5586;1000;7;799
5587;60;48;799
5595;5;14;801
5596;500;10;801
5597;50;8;801
5598;5;48;801
5599;100;38;801
5600;100;26;801
5601;2;21;802
5602;3;48;802
5603;3;14;802
5604;300;31;802
5605;20;8;802
5606;500;5;802
5607;100;31;803
5608;5;8;803
5609;20;4;803
5610;100;5;803
5611;100;1;803
5612;100;31;804
5613;100;5;804
5614;10;8;804
5615;100;30;804
5616;210;26;804
5617;183;9;805
5618;418;2;805
5619;20;8;805
5620;90;4;805
5621;274;23;805
5622;200;19;805
5623;542;10;805
5624;30;8;806
5625;300;4;806
5626;300;3;806
5627;300;5;806
5628;500;1;806
5629;300;4;807
5630;500;9;807
5631;30;8;807
5632;100;65;807
5633;283;23;808
5634;565;2;808
5635;164;12;808
5636;458;26;808
5637;50;4;808
5638;180;19;808
5639;250;80;808
5640;20;94;808
5641;100;82;809
5642;100;82;809
5643;30;94;809
5644;200;264;810
5645;150;26;810
5646;250;92;810
5647;3;21;811
5648;50;8;811
5649;90;29;811
5650;50;26;811
5651;50;4;811
5652;80;3;811
5653;500;1;811
5654;5;48;811
5655;150;265;812
5656;240;10;812
5657;100;4;812
5658;280;92;812
5659;240;264;812
5660;14;88;813
5661;9;170;813
5662;25;40;813
5663;8;11;813
5664;20;102;813
5665;250;145;813
5666;100;18;813
5667;50;80;814
5668;200;9;814
5669;50;27;815
5670;50;27;815
5671;30;27;815
5672;100;22;816
5673;100;99;816
5674;110;26;816
5675;80;111;816
5676;40;19;816
5677;150;3;816
5678;300;12;816
5679;5;266;816
5680;10;94;817
5681;10;88;817
5682;10;267;817
5683;125;87;817
5684;10;8;817
5685;5;11;818
5686;10;40;818
5687;5;6;818
5688;10;8;818
5689;100;10;818
5690;100;111;818
5691;100;3;818
5692;100;9;818
5693;300;4;819
5694;100;11;819
5695;80;8;819
5696;100;52;819
5697;300;5;819
5698;300;21;819
5699;3000;164;819
5700;5;106;820
5701;5;48;820
5702;50;8;820
5703;200;3;820
5704;100;111;820
5705;200;9;820
5706;157;3;821
5707;100;50;821
5708;82;263;821
5709;30;109;821
5710;67;21;822
5711;139;19;822
5712;25;4;822
5713;143;5;822
5714;20;88;822
5715;10;214;822
5716;14.9;52;823
5717;14.9;81;823
5718;5;48;823
5719;495;7;823
5720;247.5;68;823
5721;10;14;824
5722;30;3;824
5723;20;42;824
5724;20;22;824
5725;20;23;824
5726;20;92;824
5727;10;268;824
5728;20;39;825
5729;100;87;825
5730;200;111;825
5731;200;111;825
5732;200;12;825
5733;200;3;826
5734;600;10;826
5735;200;111;826
5736;500;9;826
5737;200;50;826
5738;300;26;827
5739;20;94;827
5740;50;38;827
5741;600;114;827
5742;500;269;827
5743;20;8;828
5744;10;21;828
5745;10;14;828
5746;10;48;828
5747;50;21;828
5748;100;4;828
5749;300;74;828
5750;300;10;828
5751;100;81;829
5752;250;26;829
5753;400;8;829
5754;100;261;829
5755;200;19;829
5756;250;19;829
5757;5000;270;829
5758;200;87;829
5759;100;265;829
5760;900;271;829
5761;1500;192;829
5762;100;172;830
5763;50;8;830
5764;200;4;830
5765;200;3;830
5766;500;35;830
5767;250;22;830
5768;20;28;831
5769;20;140;831
5770;10;31;831
5771;5;94;831
5772;50;4;832
5773;50;50;832
5774;50;172;832
5775;250;12;832
5776;200;87;832
5777;250;16;833
5778;50;50;833
5779;25;4;833
5780;25;14;833
5781;200;87;833
5782;30;87;834
5783;150;7;834
5784;10;8;834
5785;100;4;834
5786;10;11;834
5787;75;42;834
5788;120;26;835
5789;3;48;835
5790;15;8;835
5791;50;2;835
5792;200;3;836
5793;10;8;836
5794;40;77;837
5795;40;4;837
5796;7;81;837
5797;3;48;837
5798;3;21;837
5799;3;52;837
5800;6;6;837
5801;60;3;837
5802;180;272;837
5803;5;8;838
5804;100;9;838
5805;200;9;839
5806;400;10;840
5807;25;8;840
5808;25;88;840
5809;120;254;840
5810;30;14;840
5811;250;154;841
5812;30;94;841
5813;80;8;841
5814;350;28;841
5815;5;21;842
5816;20;237;842
5817;10;48;842
5818;5;51;842
5819;200;4;842
5820;140;3;842
5821;1500;15;842
5822;30;11;842
5823;300;10;843
5824;150;19;843
5825;300;92;843
5826;200;264;843
5827;150;265;843
5828;150;99;843
5829;7;88;843
5830;3;21;843
5831;200;264;844
5832;3;48;844
5833;10;8;844
5834;145;31;844
5835;220;26;844
5836;200;87;844
5837;50;8;845
5838;200;8;845
5839;5;48;845
5840;4;21;845
5841;5;129;845
5842;30;50;845
5843;30;6;845
5844;150;111;845
5845;150;3;845
5846;150;4;845
5847;500;35;845
5848;200;16;846
5849;250;13;846
5850;150;26;846
5851;100;4;846
5852;60;172;846
5853;4;48;846
5854;12;123;846
5855;100;92;846
5856;5;4;846
5857;5;6;846
5858;5;14;846
5859;30;140;847
5860;4;8;847
5861;110;26;847
5862;3;48;847
5863;200;272;848
5864;200;111;848
5865;100;3;848
5866;2;48;848
5867;1;21;848
5868;50;80;848
5869;2;21;849
5870;5;8;849
5871;10;214;849
5872;3;48;849
5873;100;4;849
5874;150;2;849
5875;50;0;849
5876;25;87;849
5877;25;216;849
5878;10;14;849
5879;10;14;850
5880;15;123;850
5881;10;6;850
5882;15;87;850
5883;130;31;850
5884;230;31;850
5885;200;76;850
5886;1;21;851
5887;15;102;851
5888;200;19;851
5889;270;5;851
5890;20;40;851
5891;35;8;851
5892;1;21;851
5893;300;18;851
5894;10;6;851
5895;150;92;851
5896;150;23;851
5897;20;87;851
5898;100;92;852
5899;70;111;852
5900;500;10;852
5901;20;40;852
5902;3;48;852
5903;3;21;852
5904;50;88;853
5905;50;31;853
5906;350;31;853
5907;20;40;853
5908;300;15;853
5909;200;19;853
5910;100;26;853
5911;250;92;853
5912;15;87;854
5913;3;21;854
5914;3;48;854
5915;150;31;854
5916;100;26;854
5917;200;7;854
5918;200;161;854
5919;20;81;854
5920;600;9;854
5921;38;4;854
5922;200;172;854
5923;8;8;855
5924;6;14;855
5925;6;6;855
5926;2;48;855
5927;200;19;855
5928;200;272;855
5929;120;272;856
5930;120;273;856
5931;50;14;856
5932;30;72;856
5933;100;31;856
5934;200;76;856
5935;20;274;857
5936;200;3;857
5937;150;4;857
5938;20;88;857
5939;20;40;857
5940;200;19;858
5941;300;50;858
5942;200;23;858
5943;150;10;858
5944;8;8;858
5945;4;48;858
5946;10;14;858
5947;10;6;858
5948;500;172;859
5949;5;11;859
5950;100;111;859
5951;150;26;859
5952;150;3;859
5953;75;4;859
5954;100;9;859
5955;400;2;859
5956;400;161;859
5957;300;4;860
5958;300;2;860
5959;300;3;860
5960;200;26;860
5961;250;176;860
5962;250;172;860
5963;200;14;860
5964;200;31;861
5965;600;21;861
5966;5;11;861
5967;80;172;861
5968;2;21;861
5969;100;172;862
5970;400;172;862
5971;20;14;862
5972;200;140;862
5973;200;19;862
5974;400;172;863
5975;1;21;863
5976;5;11;863
5977;150;26;863
5978;400;92;863
5979;100;4;863
5980;100;19;863
5981;100;5;863
5982;200;264;863
5983;180;13;863
5984;3;21;864
5985;100;231;864
5986;5;48;864
5987;300;10;864
5988;200;31;864
5989;250;123;864
5990;150;18;864
5991;100;80;865
5992;50;14;865
5993;10;8;865
5994;100;26;865
5995;40;26;865
5996;100;3;865
5997;150;4;865
5998;200;0;865
5999;180;12;865
6000;50;172;866
6001;150;4;866
6002;300;111;866
6003;300;3;866
6004;300;9;866
6005;300;161;866
6006;300;2;866
6007;150;111;867
6008;50;31;867
6009;15;214;867
6010;150;53;867
6011;30;40;867
6012;150;3;867
6013;30;8;867
6014;5;48;868
6015;20;14;868
6016;3;155;868
6017;25;30;868
6018;25;8;868
6019;250;153;868
6020;200;264;869
6021;400;92;869
6022;200;21;869
6023;100;100;869
6024;150;80;869
6025;3;48;869
6026;1;21;869
6027;400;21;870
6028;400;19;870
6029;300;275;870
6030;50;14;870
6031;150;80;870
6032;2;21;870
6033;3;48;871
6034;5;81;871
6035;200;5;871
6036;50;4;871
6037;20;11;871
6038;500;10;871
6039;200;21;871
6040;15;14;872
6041;100;19;872
6042;80;77;872
6043;180;153;872
6044;1500;76;873
6045;25;52;873
6046;50;48;873
6047;200;19;874
6048;200;90;874
6049;75;21;874
6050;15;8;874
6051;50;87;874
6052;10;14;874
6053;10;6;874
6054;25;7;875
6055;500;23;875
6056;15;11;875
6057;80;4;875
6058;50;8;875
6059;100;4;876
6060;200;21;876
6061;400;10;876
6062;400;92;876
6063;200;264;876
6064;100;172;876
6065;200;74;877
6066;60;2;877
6067;60;4;877
6068;100;21;877
6069;200;7;877
6070;200;19;877
6071;200;90;877
6072;15;8;877
6073;15;8;877
6074;300;272;878
6075;10;8;878
6076;5;40;878
6077;4;48;878
6078;100;87;879
6079;50;4;879
6080;50;4;879
6081;50;50;879
6082;100;77;879
6083;20;8;879
6084;3;48;879
6085;10;102;879
6086;20;11;880
6087;100;10;880
6088;50;8;880
6089;100;4;880
6090;100;3;880
6091;100;9;880
6092;100;50;880
6093;20;8;881
6094;3;48;881
6095;70;68;881
6096;75;151;881
6097;150;3;881
6098;200;10;882
6099;50;4;882
6100;10;8;882
6101;5;40;882
6102;185;33;882
6103;170;92;882
6104;20;88;883
6105;30;8;883
6106;500;12;883
6107;10;81;883
6108;150;4;883
6109;500;21;883
6110;100;154;884
6111;100;10;884
6112;20;4;884
6113;100;5;884
6114;100;21;884
6115;100;19;884
6116;100;99;884
6117;5;4;885
6118;5;14;885
6119;5;14;885
6120;6;11;885
6121;1000;25;885
6122;1000;30;885
6123;300;26;885
6124;40;48;885
6125;2;21;885
6126;2;120;885
6127;10;8;886
6128;5;40;886
6129;200;276;886
6130;100;23;886
6131;120;23;886
6132;1500;21;887
6133;1700;164;887
6134;200;11;887
6135;150;8;887
6136;150;48;887
6137;200;52;887
6138;100;6;887
6139;100;14;887
6140;400;81;887
6141;100;4;888
6142;100;4;888
6143;100;3;888
6144;200;0;888
6145;100;19;888
6146;50;172;888
6147;100;23;888
6148;200;26;889
6149;100;80;889
6150;150;19;889
6151;30;4;889
6152;300;10;889
6153;1000;159;890
6154;60;48;890
6155;16;51;890
6156;1000;7;890
6157;10;21;890
6158;15;21;890
6159;25;52;890
6160;150;4;890
6161;45;8;890
6162;15;115;890
6163;15;81;890
6164;3.1;48;891
6165;30.6;172;891
6166;153;31;891
6167;6.1;11;891
6168;5;277;892
6169;2;8;892
6170;3;102;892
6171;160;111;892
6172;60;26;893
6173;5;81;893
6174;25;87;893
6175;40;12;893
6176;40;21;893
6177;60;3;893
6178;10;94;893
6179;100;8;894
6180;100;29;894
6181;100;31;894
6182;150;26;894
6183;60;7;894
6184;60;30;894
6185;5;48;894
6186;80;48;895
6187;180;19;895
6188;136;33;895
6189;30;87;895
6190;300;87;896
6191;300;5;896
6192;50;4;896
6193;30;4;896
6194;200;92;896
6195;200;92;896
6196;30;40;896
6197;3;48;896
6198;2;21;896
6199;100;216;897
6200;400;169;897
6201;120;31;897
6202;40;27;897
6203;8;8;897
6204;10;40;897
6205;200;26;898
6206;200;19;898
6207;200;0;898
6208;100;87;898
6209;10;11;898
6210;3;48;898
6211;5;8;898
6212;30;31;899
6213;30;18;899
6214;70;18;899
6215;50;19;900
6216;200;153;900
6217;90;76;900
6218;4;136;900
6219;6;14;901
6220;150;60;901
6221;20;80;901
6222;3;21;901
6223;94;26;901
6224;45;21;901
6225;20;10;901
6226;108;5;902
6227;118;19;902
6228;76;21;902
6229;10;11;902
6230;20;14;902
6231;25;4;902
6232;201;10;902
6233;53;10;902
6234;63;3;902
6235;200;3;903
6236;200;1;903
6237;200;278;903
6238;10;102;903
6239;10;88;903
6240;5;8;903
6241;5;170;903
6242;5;81;903
6243;10;68;903
6244;5;52;904
6245;60;31;904
6246;20;80;904
6247;40;4;904
6248;10;172;904
6249;100;26;904
6250;300;111;904
6251;25;48;905
6252;50;4;905
6253;500;5;905
6254;100;144;905
6255;50;4;905
6256;3;8;906
6257;100;153;906
6258;80;26;906
6259;500;114;906
6260;100;7;907
6261;25;48;907
6262;50;8;907
6263;50;40;907
6264;50;27;907
6265;200;14;907
6266;200;5;907
6267;400;4;907
6268;400;53;907
6269;400;164;907
6270;50;30;908
6271;150;153;908
6272;20;14;909
6273;50;11;909
6274;100;31;909
6275;160;26;909
6276;200;35;909
6277;50;48;910
6278;100;52;910
6279;100;81;910
6280;150;8;910
6281;500;19;910
6282;500;21;910
6283;500;4;910
6284;1000;10;910
6285;600;3;910
6286;1000;5;910
6287;5;48;911
6288;50;153;911
6289;100;264;911
6290;5;48;912
6291;8;14;912
6292;20;4;912
6293;40;80;912
6294;40;21;912
6295;50;10;912
6296;50;12;912
6297;40;81;912
6298;100;21;913
6299;90;4;913
6300;4;48;913
6301;10;8;913
6302;10;6;913
6303;10;14;913
6304;200;5;913
6305;200;19;913
6306;150;77;913
6307;80;5;914
6308;50;31;914
6309;40;28;914
6310;100;28;915
6311;100;153;915
6312;20;14;915
6313;100;28;916
6314;50;26;916
6315;20;87;916
6316;50;19;916
6317;20;4;916
6318;2;48;916
